OrderID,ship_service_level,ship_city,ship_state,ship_postal_code,ship_country
402-0814575-5772351,Expedited,KOLKATA,WEST BENGAL,700094,IN
407-2472349-1710753,Standard,NEW DELHI,DELHI,110014,IN
402-8652487-4804364,Standard,KOLKATA,WEST BENGAL,700063,IN
404-8591635-0815500,Expedited,Munnar,KERALA,685612,IN
403-4796084-5586734,Expedited,Pune,MAHARASHTRA,411029,IN
402-7030199-6574763,Expedited,MUMBAI 400102,MAHARASHTRA,400102,IN
406-6369917-5662762,Standard,MYSURU,KARNATAKA,570017,IN
404-3883617-5562712,Expedited,Munnar,KERALA,685612,IN
402-7949526-6205957,Expedited,BENGALURU,KARNATAKA,560061,IN
406-5652225-1584305,Expedited,GHAZIABAD,UTTAR PRADESH,201013,IN
404-1497683-5761941,Standard,CHENNAI,TAMIL NADU,600012,IN
402-3398597-4088310,Expedited,Vadodara,Gujarat,390022,IN
403-1088916-0977127,Standard,SANGAMNER,MAHARASHTRA,422605,IN
406-0340617-7777118,Expedited,DHARMADOM,KERALA,670661,IN
402-3792120-8393954,Expedited,KOLKATA,WEST BENGAL,700063,IN
408-8585072-5681152,Expedited,CHENNAI,TAMIL NADU,600116,IN
171-9145868-1998737,Standard,HYDERABAD,TELANGANA,500049,IN
406-7254430-6235527,Expedited,Gurgaon,HARYANA,122018,IN
406-3434326-8860344,Standard,GHAZIABAD,UTTAR PRADESH,201017,IN
171-4098661-7480354,Expedited,NEW DELHI,DELHI,110092,IN
406-2498237-7077951,Standard,HYDERABAD,TELANGANA,502032,IN
407-6762250-2021963,Expedited,PATHANAMTHITTA,KERALA,689581,IN
408-7538219-2321908,Expedited,NEW TOWN,WEST BENGAL,700156,IN
406-4047964-4495557,Expedited,SECUNDERABAD,TELANGANA,500026,IN
402-5997298-4534768,Standard,BENGALURU,KARNATAKA,560037,IN
402-7442531-6097100,Expedited,Surat,Gujarat,395009,IN
406-4620671-2130766,Standard,BENGALURU,KARNATAKA,560077,IN
406-3190474-3590758,Expedited,BENGALURU,KARNATAKA,560077,IN
408-6526625-9792316,Standard,NEW DELHI,DELHI,110086,IN
171-1154727-7932337,Expedited,NEW DELHI,DELHI,110059,IN
406-7185891-0725113,Expedited,GHAZIABAD,UTTAR PRADESH,201009,IN
408-1985955-0369923,Expedited,JABALPUR,MADHYA PRADESH,482002,IN
404-9181097-6408351,Standard,CHENNAI,TAMIL NADU,600040,IN
405-8993129-6757914,Expedited,PACHORA,MAHARASHTRA,424201,IN
403-4582043-0689940,Expedited,pune,MAHARASHTRA,411014,IN
407-0019745-2176345,Expedited,Ulhasnagar,MAHARASHTRA,421005,IN
404-4600455-5199551,Expedited,Anantapur,ANDHRA PRADESH,515001,IN
406-3479839-4854700,Expedited,SOHNA,HARYANA,122102,IN
407-8620305-6012304,Expedited,GURUGRAM,HARYANA,122016,IN
171-9399711-2646720,Expedited,SECUNDERABAD,TELANGANA,500026,IN
171-8220339-6717960,Expedited,SECUNDERABAD,TELANGANA,500026,IN
403-9315691-3833968,Expedited,BHANDARA,MAHARASHTRA,441906,IN
407-9722421-6767536,Expedited,GURUGRAM,HARYANA,122016,IN
405-2530707-4393118,Expedited,COIMBATORE,TAMIL NADU,641042,IN
404-4500259-4638734,Expedited,JAIPUR,RAJASTHAN,302021,IN
404-1624195-6233138,Expedited,JAIPUR,RAJASTHAN,302021,IN
405-0598615-5144324,Standard,AHMEDABAD,Gujarat,380009,IN
404-2871172-7824338,Expedited,NOIDA,UTTAR PRADESH,201301,IN
408-0321792-5001977,Expedited,Bangalore,KARNATAKA,560016,IN
403-8640928-1749966,Expedited,CHAGALLU,ANDHRA PRADESH,534342,IN
403-2210595-5909153,Expedited,MUMBAI,MAHARASHTRA,400072,IN
171-0445184-8694729,Expedited,PUDUCHERRY,PUDUCHERRY,605001,IN
408-3216468-0147527,Expedited,Guwahati,ASSAM,781005,IN
408-4528595-8313142,Expedited,AJMER,RAJASTHAN,305001,IN
404-8804774-8711537,Expedited,GURUGRAM,HARYANA,122018,IN
403-1155028-0413153,Expedited,MUMBAI,MAHARASHTRA,400025,IN
171-3776316-0275522,Standard,CHANNARAYAPATNA,KARNATAKA,573116,IN
171-9031222-1600367,Expedited,KOLKATA,WEST BENGAL,700046,IN
402-7898274-2412346,Expedited,KAKINADA,ANDHRA PRADESH,533003,IN
408-3948283-8762705,Expedited,New Delhi,DELHI,110005,IN
402-0176188-4828305,Expedited,COONOOR,TAMIL NADU,643231,IN
406-8036875-8442735,Expedited,CHANDURBAZAR,MAHARASHTRA,444704,IN
404-2974670-7799539,Expedited,BENGALURU,KARNATAKA,560096,IN
404-4088222-0052347,Expedited,Chennai,TAMIL NADU,600062,IN
407-3359070-0146744,Expedited,BENGALURU,KARNATAKA,560062,IN
405-5732849-6997128,Expedited,MUMBAI,MAHARASHTRA,400066,IN
171-0489562-1821931,Expedited,KOLKATA,WEST BENGAL,700046,IN
407-1553197-3548319,Standard,VADODARA,Gujarat,390021,IN
404-1709625-3347540,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530044,IN
408-2522093-3199532,Expedited,NEW DELHI,DELHI,110008,IN
403-7960908-8849960,Standard,NAGPUR,MAHARASHTRA,440015,IN
404-3205918-3037138,Expedited,Surat,Gujarat,395007,IN
403-0151001-6841953,Standard,JOURIAN,JAMMU & KASHMIR,181202,IN
403-2794586-9853913,Expedited,OTTAPPALAM,KERALA,679521,IN
405-7967322-1965927,Expedited,MUMBAI,MAHARASHTRA,400050,IN
408-3476733-0139521,Standard,MUMBAI,MAHARASHTRA,400067,IN
405-1006089-2381901,Standard,DURG,CHHATTISGARH,491001,IN
407-1932385-3551540,Expedited,Hyderabad,TELANGANA,500019,IN
407-0830268-3841126,Expedited,BENGALURU,KARNATAKA,562125,IN
404-2084875-1647543,Expedited,JAIPUR,RAJASTHAN,302029,IN
404-8585768-4111552,Expedited,HYDERABAD,TELANGANA,500076,IN
405-6319975-0745165,Expedited,MUMBAI,MAHARASHTRA,400072,IN
402-3245898-3614764,Expedited,AHMEDABAD,Gujarat,380015,IN
171-0824388-7243568,Expedited,Kolkata,WEST BENGAL,700094,IN
408-7725663-6957166,Expedited,ADAMPUR,PUNJAB,144102,IN
405-3959296-0959557,Expedited,Osmanabad,MAHARASHTRA,413501,IN
171-0694645-6551523,Expedited,HYDERABAD,TELANGANA,500050,IN
408-8589015-0004363,Standard,BENGALURU,KARNATAKA,560105,IN
404-0786941-5615537,Expedited,NEW DELHI,DELHI,110049,IN
405-7572191-1627561,Expedited,LUDHIANA,PUNJAB,141008,IN
402-8664121-4852330,Standard,BENGALURU,KARNATAKA,560062,IN
171-0368354-4005124,Standard,ALIGARH,UTTAR PRADESH,202001,IN
402-1345261-0685951,Expedited,MANDLESHWAR,MADHYA PRADESH,451221,IN
408-3901480-7488340,Standard,AMBARNATH,MAHARASHTRA,421501,IN
403-2509714-0989929,Expedited,VINDHYA NAGAR NTPC TOWNSHIP,MADHYA PRADESH,486885,IN
403-7213062-1485908,Expedited,HYDERABAD,TELANGANA,500023,IN
406-8217394-9332328,Expedited,CHENNAI,TAMIL NADU,600042,IN
406-7948434-1491510,Standard,CHENNAI,TAMIL NADU,600042,IN
403-6437629-9757954,Expedited,VADODARA,Gujarat,391740,IN
405-5549984-9579520,Expedited,CHANDIGARH,CHANDIGARH,160036,IN
408-7313222-7060308,Expedited,YAWAL,MAHARASHTRA,425302,IN
403-4452865-1957165,Expedited,VINDHYA NAGAR NTPC TOWNSHIP,MADHYA PRADESH,486885,IN
171-8706198-0230716,Standard,Longding-district . Arunachal pradesh,ARUNACHAL PRADESH,786631,IN
403-4836438-5793128,Expedited,VINDHYA NAGAR NTPC TOWNSHIP,MADHYA PRADESH,486885,IN
406-6925999-3911508,Expedited,UKWA,MADHYA PRADESH,481105,IN
408-5122701-8745967,Standard,BOKARO STEEL CITY,JHARKHAND,827006,IN
403-9728931-6573125,Expedited,BENGALURU,KARNATAKA,560076,IN
406-5291814-4717901,Expedited,GURUGRAM,HARYANA,122018,IN
403-8270683-0771511,Expedited,GHAZIABAD,UTTAR PRADESH,201014,IN
404-9581446-9896322,Standard,BENGALURU,KARNATAKA,560013,IN
407-6836854-5401962,Expedited,BUDAUN,UTTAR PRADESH,243601,IN
407-0204107-1861173,Expedited,BUDAUN,UTTAR PRADESH,243601,IN
403-3297109-5329953,Expedited,DHARWAD,KARNATAKA,580004,IN
402-5654570-4022721,Expedited,ALMORA,UTTARAKHAND,263601,IN
402-2673873-7961162,Expedited,AHMEDABAD,Gujarat,380058,IN
408-1504455-6693108,Expedited,Pune,MAHARASHTRA,411027,IN
407-2078749-9119539,Standard,VELLORE,TAMIL NADU,632002,IN
404-8310385-9040324,Expedited,Kannur,KERALA,670006,IN
404-4315576-1552339,Standard,Kannur,KERALA,670006,IN
404-5696177-1182742,Expedited,JALANDHAR,PUNJAB,144001,IN
405-3868431-5074735,Expedited,CHENNAI,TAMIL NADU,600091,IN
406-7272579-7905954,Expedited,NEW DELHI,DELHI,110092,IN
406-7974285-1967510,Expedited,KALABURGI,KARNATAKA,585103,IN
408-2038977-9893117,Standard,THANE,MAHARASHTRA,401107,IN
402-9010740-8087561,Expedited,ALLAHABAD,UTTAR PRADESH,211003,IN
404-5006108-5959524,Expedited,JAMMU,JAMMU & KASHMIR,180013,IN
404-3065349-1552322,Expedited,ASANSOL,WEST BENGAL,713302,IN
403-1322544-4560300,Expedited,AHMEDABAD,Gujarat,380008,IN
402-7922727-2468354,Standard,BENGALURU,KARNATAKA,560068,IN
407-4588013-7255516,Expedited,THIRUVANANTHAPURAM,KERALA,695582,IN
404-5726660-7304330,Standard,GOBICHETTIPALAYAM,TAMIL NADU,638476,IN
402-6087449-8491533,Expedited,HYDERABAD,TELANGANA,500080,IN
402-4285615-0905167,Expedited,HYDERABAD,TELANGANA,500080,IN
406-0489360-4225160,Standard,MHOW,MADHYA PRADESH,453441,IN
406-4994547-8265166,Expedited,Chennai - 8,TAMIL NADU,600008,IN
406-4545790-0595562,Expedited,Tanjavur,TAMIL NADU,613401,IN
406-2646435-4583543,Standard,Tanjavur,TAMIL NADU,613401,IN
408-0944817-6311510,Expedited,Chittranjan park new delhi,DELHI,110019,IN
405-6676141-8550733,Expedited,BENGALURU,KARNATAKA,560048,IN
407-4650200-1612327,Expedited,GURUGRAM,HARYANA,122018,IN
406-1870137-3979547,Expedited,BENGALURU,KARNATAKA,560056,IN
405-9160962-1193132,Expedited,MANGALURU,KARNATAKA,575001,IN
171-4787722-7044338,Standard,NASHIK,MAHARASHTRA,422004,IN
408-3829247-7472313,Expedited,BENGALURU,KARNATAKA,560095,IN
404-3207277-6506720,Expedited,BENGALURU,KARNATAKA,560058,IN
402-9763681-1978764,Expedited,GUNTUR,ANDHRA PRADESH,522324,IN
407-6119390-1821948,Expedited,SITAPUR,UTTAR PRADESH,261125,IN
407-0220137-8321926,Expedited,SITAPUR,UTTAR PRADESH,261125,IN
408-3573094-2514740,Expedited,KARANJIA,ODISHA,757037,IN
171-3369743-5345923,Standard,BENGALURU,KARNATAKA,560048,IN
171-7348731-6721155,Expedited,BENGALURU,KARNATAKA,560109,IN
403-9853831-2869132,Expedited,GHANSALI,UTTARAKHAND,249155,IN
407-9675165-2251505,Expedited,CHAPRA,BIHAR,841301,IN
402-1048290-3564306,Standard,BENGALURUBangalore,KARNATAKA,560062,IN
408-7090703-4158752,Expedited,GAJRAULA,UTTAR PRADESH,244235,IN
403-5584817-9737949,Expedited,Chennai,TAMIL NADU,600010,IN
402-6393130-4483509,Expedited,chennai,TAMIL NADU,600017,IN
404-3088136-2481159,Expedited,TIRUVANNAMALAI,TAMIL NADU,606604,IN
403-2748156-3282765,Expedited,HYDERABAD,TELANGANA,500006,IN
407-3108126-8858760,Expedited,MANGALAGIRI,ANDHRA PRADESH,522503,IN
403-0930107-0885152,Expedited,VIZIANAGARAM,ANDHRA PRADESH,535001,IN
407-4133908-0166759,Expedited,GWALIOR,MADHYA PRADESH,474011,IN
402-2848388-1386761,Expedited,HYDERABAD,TELANGANA,500050,IN
405-1900542-7577147,Expedited,LONI,UTTAR PRADESH,201102,IN
403-9220544-2665153,Standard,GURUGRAM,HARYANA,122101,IN
404-3791111-8032351,Expedited,PUNE,MAHARASHTRA,411014,IN
408-9928007-3246733,Expedited,"Karukachal, kottayam",KERALA,686540,IN
403-2322309-0966768,Expedited,Chennai,TAMIL NADU,600010,IN
403-9024499-4601911,Expedited,THANE,MAHARASHTRA,400606,IN
408-9843482-0825133,Expedited,VELLORE,TAMIL NADU,632014,IN
406-9876262-2241126,Expedited,THANE,MAHARASHTRA,400604,IN
171-6707500-9533932,Standard,MUMBAI,MAHARASHTRA,400012,IN
408-2783359-2083568,Expedited,Jabalpur,MADHYA PRADESH,482020,IN
407-6918633-7517109,Expedited,CHENNAI,TAMIL NADU,600031,IN
406-1941885-7544363,Expedited,BENGALURU,KARNATAKA,560016,IN
406-5848515-0225963,Expedited,VADAKKUVALLIYUR,TAMIL NADU,627117,IN
406-5402449-6868307,Expedited,ARRAH,BIHAR,802301,IN
407-1354056-9813925,Expedited,ATTAYAMPATTI,TAMIL NADU,637501,IN
408-6235527-7596358,Expedited,CHENNAI,TAMIL NADU,600099,IN
407-9575337-1222766,Standard,AKBARPUR,UTTAR PRADESH,224122,IN
403-3822421-0210742,Expedited,NAGPUR,MAHARASHTRA,440013,IN
403-2576211-6499508,Expedited,BANGALORE,KARNATAKA,560086,IN
402-4255875-4876346,Standard,HYDERABAD,TELANGANA,500038,IN
402-1749038-6025134,Expedited,PORBANDAR,Gujarat,360575,IN
404-3451129-1080315,Expedited,BENGALURU,KARNATAKA,560072,IN
403-2999183-8935561,Expedited,DAVANAGERE,KARNATAKA,577004,IN
407-2011002-1494706,Expedited,CHENNITHALA,KERALA,690104,IN
406-7030893-9341157,Standard,BHUBANESWAR,ODISHA,751009,IN
405-7853377-3117158,Expedited,Bhubaneswar,ODISHA,751024,IN
402-3566211-6465954,Expedited,NEW DELHI,DELHI,110074,IN
403-3708850-8693145,Expedited,HYDERABAD,TELANGANA,500048,IN
406-9085627-9838711,Standard,VIJAYAWADA,ANDHRA PRADESH,522501,IN
402-1143261-7562747,Expedited,DURG,CHHATTISGARH,491001,IN
405-7547632-4952301,Expedited,HYDERABAD,TELANGANA,500081,IN
406-0766502-0812325,Standard,"Ramanagara Taluk ,Bidadi",KARNATAKA,562109,IN
405-4745971-2830711,Expedited,BENGALURU,KARNATAKA,560016,IN
403-8563963-8348351,Expedited,LUCKNOW,UTTAR PRADESH,226022,IN
403-6467224-8046764,Expedited,Mumbai,MAHARASHTRA,400043,IN
407-8632903-7049967,Expedited,NEW DELHI,DELHI,110094,IN
404-6938484-5577926,Expedited,PUNE,MAHARASHTRA,411014,IN
403-1915492-8688330,Expedited,JAIPUR,RAJASTHAN,302017,IN
402-5459799-3301114,Expedited,Karur,TAMIL NADU,639001,IN
171-3134114-6421931,Expedited,"Bassi, JAIPUR",RAJASTHAN,303301,IN
402-9692254-3343500,Standard,Faizabad,UTTAR PRADESH,224001,IN
171-3996135-2782702,Expedited,KALABURGI,KARNATAKA,585102,IN
403-2750298-5011506,Standard,CHITTOOR,ANDHRA PRADESH,517002,IN
404-5713570-3083505,Expedited,PUNE,MAHARASHTRA,411057,IN
405-5018396-2012336,Expedited,Mangalore,KARNATAKA,575017,IN
406-1871690-8016361,Expedited,BENGALURU,KARNATAKA,560037,IN
402-8418603-7249910,Standard,Kakkanad,KERALA,682030,IN
406-7272143-0509107,Standard,PUNE,MAHARASHTRA,411007,IN
408-0749958-0637944,Standard,VADODARA,Gujarat,390023,IN
403-6806529-5581943,Standard,KOLKATA,WEST BENGAL,700033,IN
407-2670131-5080326,Expedited,PUNE,MAHARASHTRA,411014,IN
405-2782899-3372329,Expedited,Mangalore,KARNATAKA,575017,IN
405-0751145-7028368,Expedited,MUMBAI,MAHARASHTRA,400067,IN
402-7676807-4787567,Expedited,GURUGRAM,HARYANA,122011,IN
404-4928780-4604302,Expedited,COIMBATORE,TAMIL NADU,641030,IN
408-4591790-4894744,Standard,PUNE,MAHARASHTRA,411036,IN
403-4487540-4138754,Expedited,RANGPO,SIKKIM,737136,IN
408-2391847-7249162,Expedited,",raibarely road faizabad (Ayodhya)",UTTAR PRADESH,224001,IN
404-9371176-6410727,Expedited,VADODARA,Gujarat,390001,IN
402-1243737-8079507,Expedited,KOLKATA,WEST BENGAL,700025,IN
403-0177767-9923533,Expedited,PERAMBALUR,TAMIL NADU,621212,IN
408-1092966-2295563,Expedited,THANE,MAHARASHTRA,400601,IN
407-9420719-9017943,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530014,IN
405-7794892-9660321,Expedited,HYDERABAD,TELANGANA,500030,IN
402-1045869-7538709,Expedited,HYDERABAD,TELANGANA,500070,IN
403-9906687-6329953,Expedited,CHENNAI,TAMIL NADU,600070,IN
404-4616212-6614756,Expedited,Pune,MAHARASHTRA,411057,IN
408-4166610-8489117,Expedited,IRINJALAKUDA,KERALA,680121,IN
403-0775205-1739545,Standard,PUNE,MAHARASHTRA,411019,IN
171-3325572-5015517,Expedited,BENGALURU,KARNATAKA,560064,IN
407-7640869-9642720,Standard,BALLARI,KARNATAKA,583101,IN
405-5243098-7201147,Expedited,BHIWANDI,MAHARASHTRA,421302,IN
406-5497080-3835549,Standard,RAJGARH RAJGARH DISTRICT,MADHYA PRADESH,465661,IN
405-4579029-4487531,Expedited,KALYAN,MAHARASHTRA,421103,IN
408-3314097-8213104,Expedited,"Kharghar, NAVI MUMBAI",MAHARASHTRA,410210,IN
405-2717919-4098755,Expedited,JAIPUR,RAJASTHAN,302031,IN
405-9848715-7705966,Standard,KOTDWARA,UTTARAKHAND,246149,IN
405-5087081-3514742,Expedited,PERUMANNA,KERALA,676551,IN
404-6481904-0458747,Expedited,PAONTA SAHIB,HIMACHAL PRADESH,173025,IN
404-0189199-3211568,Expedited,BHIWANDI,MAHARASHTRA,421302,IN
404-6529953-1701913,Expedited,GWALIOR,MADHYA PRADESH,474003,IN
407-6316252-4521915,Standard,GUWAHATI,ASSAM,781017,IN
403-6195733-3141960,Expedited,MANGALURU,KARNATAKA,575006,IN
402-1907933-1574727,Standard,AIZAWL,MIZORAM,796014,IN
171-8653256-5172308,Expedited,TUMAKURU,KARNATAKA,572105,IN
404-2161897-1549115,Expedited,VIRALIMALAI,TAMIL NADU,621316,IN
171-7650931-8143567,Expedited,Gorantla,ANDHRA PRADESH,515231,IN
171-1592668-9309130,Standard,Gorantla,ANDHRA PRADESH,515231,IN
402-0349491-4103563,Standard,BADLAPUR,MAHARASHTRA,421503,IN
403-3531125-8292335,Standard,SIPCOT THOOTHUKUDI,TAMIL NADU,628008,IN
406-4593797-4733102,Expedited,GUNTUR,ANDHRA PRADESH,522256,IN
405-9197457-2190721,Expedited,MUMBAI,MAHARASHTRA,400076,IN
171-8972966-7981937,Expedited,PANCHKULA,HARYANA,134112,IN
171-2426047-7037912,Expedited,HALOL,Gujarat,389350,IN
171-4795099-2785162,Expedited,ITANAGAR,ARUNACHAL PRADESH,791111,IN
171-0380000-0804333,Expedited,CHANDIGARH,CHANDIGARH,160022,IN
402-8764453-1550754,Expedited,JAIPUR,RAJASTHAN,302034,IN
402-4852877-2582750,Standard,JAIPUR,RAJASTHAN,302034,IN
402-1541355-4901142,Expedited,JAIPUR,RAJASTHAN,302034,IN
405-7789387-2300369,Expedited,GUNTUR,ANDHRA PRADESH,522006,IN
171-2280642-7525954,Expedited,HALOL,Gujarat,389350,IN
407-5028792-7937950,Expedited,Kolkata,WEST BENGAL,700063,IN
405-8235461-3933152,Standard,SOLAPUR,MAHARASHTRA,413004,IN
404-1242113-5062713,Standard,ALLAHABAD,UTTAR PRADESH,211013,IN
403-4405247-7661110,Expedited,KALYAN,MAHARASHTRA,421204,IN
405-3582915-4876340,Expedited,Vijayanagaram,ANDHRA PRADESH,532127,IN
408-1470738-6165114,Standard,MUMBAI,MAHARASHTRA,400018,IN
408-8570436-2098717,Expedited,CHAVAKKAD,KERALA,680506,IN
404-0597347-3804334,Expedited,Bangalore,KARNATAKA,560016,IN
407-0907024-8909930,Expedited,BENGALURU,KARNATAKA,560065,IN
405-7328233-7093148,Standard,CHENNAI,TAMIL NADU,600028,IN
406-8528464-4600313,Expedited,Chandigarh,CHANDIGARH,160101,IN
402-0133405-0705975,Standard,BENGALURU,KARNATAKA,560087,IN
407-2286300-6608306,Expedited,Rudrapur,UTTARAKHAND,263153,IN
171-1301899-8406730,Standard,BIDHAN NAGAR,WEST BENGAL,700091,IN
402-6728081-6481962,Expedited,HYDERABAD,TELANGANA,500072,IN
403-7447461-0151559,Expedited,CHENNAI,TAMIL NADU,600033,IN
407-7345038-3999533,Expedited,Vadodara,Gujarat,390014,IN
405-4274791-3021941,Expedited,HYDERABAD,TELANGANA,501505,IN
171-5539170-7653161,Standard,THIRUVALLA,KERALA,689103,IN
405-1463884-3857966,Expedited,HYDERABAD,TELANGANA,501505,IN
405-6605216-7124309,Expedited,HYDERABAD,TELANGANA,500050,IN
406-4174307-2673908,Expedited,AHMEDABAD,Gujarat,380013,IN
408-1060073-7987549,Expedited,NEW DELHI,DELHI,110025,IN
407-9219245-4425109,Expedited,"Iritty,KANNUR",KERALA,670703,IN
405-3697025-0817905,Expedited,CHENNAI,TAMIL NADU,600119,IN
406-9106744-4561926,Expedited,TALIPARAMBA,KERALA,670141,IN
407-0864417-0518741,Standard,AHMEDABAD,Gujarat,380055,IN
407-0987011-4262744,Expedited,Darbhanga,BIHAR,846002,IN
171-2635362-6956359,Standard,PATHANAMTHITTA,KERALA,689653,IN
405-4241860-2301118,Standard,NAGPUR,MAHARASHTRA,440009,IN
405-0326784-7411570,Expedited,Dona Paula,GOA,403004,IN
406-8888915-5968314,Expedited,TADEPALLIGUDEM,ANDHRA PRADESH,534101,IN
407-1597956-8233930,Standard,BHUBANESWAR,ODISHA,751006,IN
403-5409521-9514720,Expedited,CHENNAI,TAMIL NADU,600106,IN
407-3106329-3433117,Standard,UDAIPUR,RAJASTHAN,313001,IN
171-7797927-0045917,Expedited,COIMBATORE,TAMIL NADU,641035,IN
171-8164456-2113110,Expedited,COIMBATORE,TAMIL NADU,641035,IN
408-0151992-2393162,Expedited,PANCHKULA,HARYANA,134117,IN
405-4558046-1517150,Standard,NASHIK,MAHARASHTRA,422003,IN
404-3354194-6653149,Expedited,Bangalore,KARNATAKA,560032,IN
404-1637371-3189115,Expedited,GURUGRAM,HARYANA,122018,IN
171-2631591-9798769,Expedited,"Pulivendula, kadapa",ANDHRA PRADESH,516390,IN
408-5970207-9847527,Expedited,RISHIKESH,UTTARAKHAND,249201,IN
406-7521357-0575562,Standard,CHANDIGARH,CHANDIGARH,160014,IN
405-2424681-0735559,Standard,KUSHINAGAR,UTTAR PRADESH,274302,IN
404-7096495-8036369,Expedited,SUNDARNAGAR,HIMACHAL PRADESH,175018,IN
171-4348574-8333923,Expedited,THANE,MAHARASHTRA,400615,IN
402-8078382-7972302,Expedited,LONI,UTTAR PRADESH,201102,IN
407-0711805-4801907,Expedited,BENGALURU,KARNATAKA,560056,IN
405-2531617-5018764,Expedited,KANPUR,UTTAR PRADESH,208015,IN
408-4096579-4295563,Standard,VISAKHAPATNAM,ANDHRA PRADESH,530003,IN
406-7095774-2186727,Expedited,HYDERABAD,TELANGANA,500028,IN
403-3810669-4847524,Expedited,amritsar,PUNJAB,143001,IN
171-7486211-9700322,Expedited,UDUPI,KARNATAKA,576102,IN
404-0162124-1203517,Expedited,HYDERABAD,TELANGANA,500016,IN
406-3388192-7791506,Expedited,NEW DELHI,DELHI,110008,IN
171-2210665-0942725,Expedited,NEW DELHI,DELHI,110032,IN
406-7627903-7479525,Expedited,Pune,MAHARASHTRA,411014,IN
403-1724405-9174736,Expedited,wardha,MAHARASHTRA,442001,IN
404-3498472-7457929,Expedited,FARIDABAD,HARYANA,121010,IN
407-7953021-7969109,Standard,PIMPRI CHINCHWAD,MAHARASHTRA,412101,IN
404-9840092-5709907,Expedited,KOLKATA,WEST BENGAL,700034,IN
406-6210548-9657923,Expedited,CHENNAI,TAMIL NADU,600073,IN
403-3215082-0652309,Standard,PATNA,BIHAR,801505,IN
405-5774487-8280353,Standard,MUMBAI,MAHARASHTRA,400091,IN
405-2841200-3067501,Expedited,MUMBAI,MAHARASHTRA,400091,IN
403-5871267-3731556,Expedited,NALLUR KANNIYAKUMARI DISTRICT,TAMIL NADU,629165,IN
171-0075515-9361937,Expedited,KOLKATA,WEST BENGAL,700016,IN
406-1141762-6005160,Expedited,KOLKATA,WEST BENGAL,700040,IN
408-0594463-2448332,Expedited,NOIDA,UTTAR PRADESH,201304,IN
408-1187533-7420347,Standard,Gurugram,HARYANA,122015,IN
406-2076429-5719500,Expedited,NEW DELHI,DELHI,110059,IN
408-7180382-3483545,Expedited,PUNE,MAHARASHTRA,411014,IN
171-0650607-6358750,Expedited,Serampore,WEST BENGAL,712203,IN
404-1267440-7240321,Expedited,GURUGRAM,HARYANA,122001,IN
404-6896404-3889128,Expedited,MUMBAI,MAHARASHTRA,400088,IN
404-2221971-0708331,Expedited,MUMBAI,MAHARASHTRA,400088,IN
402-8116595-6480314,Standard,AIZAWL,MIZORAM,796014,IN
171-9174115-2319532,Expedited,bhubaneswar,ODISHA,751009,IN
402-0535673-0824317,Expedited,Bharatpur,RAJASTHAN,321001,IN
403-6910734-2623534,Expedited,BENGALURU,KARNATAKA,560068,IN
405-5789630-7035504,Standard,Mumbai,MAHARASHTRA,400093,IN
403-6553385-4606731,Expedited,AZAMGARH,UTTAR PRADESH,276001,IN
406-9228794-5841933,Standard,Mumbai 400053,MAHARASHTRA,400053,IN
402-3918434-8167510,Standard,AIZAWL,MIZORAM,796014,IN
408-9982126-9372352,Expedited,MUMBAI,MAHARASHTRA,400042,IN
406-9911936-0214726,Expedited,gaya,BIHAR,823001,IN
403-3390402-9080335,Standard,Haldwani,UTTARAKHAND,263139,IN
404-6331458-9212325,Standard,JAIPUR,RAJASTHAN,302020,IN
406-9905509-6228317,Expedited,CHENNAI,TAMIL NADU,600101,IN
406-5269227-5458736,Expedited,CHENNAI,TAMIL NADU,600101,IN
402-9286669-3026739,Standard,AIZAWL,MIZORAM,796014,IN
404-6280302-9034704,Expedited,MUMBAI,MAHARASHTRA,400088,IN
406-8066702-0662761,Expedited,NOIDA,UTTAR PRADESH,201301,IN
406-6020187-0319537,Expedited,BAYAD,Gujarat,383325,IN
403-8076018-4963551,Expedited,PERUMBAIKAD,KERALA,686008,IN
