Order_ID,ship_postal_code,Quantity
171-8988813-7810751,600028,1
171-7124510-0619515,600028,1
405-3371631-6501161,302019,1
406-6303865-4738729,122017,1
402-8389538-5641116,122001,1
403-0847661-9078708,201305,1
405-1494743-6497951,560049,1
405-6495267-2197931,560050,1
403-9901575-6475549,751003,1
406-6520402-5587530,505184,0
402-4564904-7076334,700120,1
406-5794512-4637932,110092,1
404-4355259-8442767,500068,1
402-0188952-8565161,110019,1
408-7468441-7542743,689572,1
408-1230852-7717945,473226,1
403-3196233-8633928,473111,1
407-5817715-3589956,431203,0
403-2956382-4787553,625020,1
402-6233838-3140322,110093,1
402-1627563-4760351,380015,1
403-9275261-1668345,440003,1
402-4380538-8308320,141002,1
408-8602732-1478706,147002,1
404-2081296-3405129,382210,1
171-9747546-9033957,691589,1
404-1813760-8916334,600095,1
402-5930988-7445106,560037,1
408-4927716-5324328,580023,1
404-5196842-3584322,452010,1
406-0140021-3133130,122017,1
404-9098016-5807501,680567,1
403-0728590-9646753,473111,0
402-0108954-7999514,411017,1
408-2065243-1609930,201301,1
402-3665883-8644330,110093,0
404-4894855-5985165,382210,1
405-4875999-6460304,410206,1
403-3048161-6014707,600015,1
407-9005485-9845951,560016,1
407-9502186-7385156,570023,1
171-6244178-6328363,401107,0
171-8695406-8031565,744101,1
402-7829999-7835562,380015,0
404-4945400-2913129,670642,1
408-9336210-7514735,751003,0
406-4918082-2463551,485771,1
402-2895181-6404335,201304,1
406-6634073-0525150,841101,1
408-4273174-2113167,395004,0
402-8842746-4131521,560093,1
406-9732669-4982762,431513,1
403-4803303-3923533,110017,1
403-4586020-9404328,110017,1
405-6506254-3018734,403716,1
404-7260734-2141120,411057,1
407-3022209-4835552,627011,1
171-0359107-2688340,500049,1
406-2464081-9009905,782446,1
405-7814360-0145167,832107,1
407-9865174-2022733,440030,1
404-4502825-3608307,124001,1
404-6488868-3004363,110074,1
408-1662553-7401169,246001,1
406-6323340-7973157,403001,1
403-0748303-1719519,581401,1
171-4963841-4012364,121009,1
406-1889420-4507547,110003,0
405-0315358-0597924,700075,1
403-5907753-8010735,605007,1
171-3161296-8194730,600040,1
171-0436547-0961152,638301,1
404-5142110-9697165,302018,1
404-2653221-4814745,700079,1
405-7590182-6090764,263139,1
407-9854956-8206751,686001,0
408-6790253-0360316,500094,1
404-2721919-7205913,482001,1
404-8786831-2352302,577201,1
408-7455733-4141122,500090,1
408-7665107-4377912,121008,1
403-8181333-6337961,641032,2
408-3221775-0021111,281001,1
408-0630927-4306760,201301,1
404-3386252-6450750,600078,1
407-4170663-8608345,686002,1
403-0486673-0022768,641032,1
408-6738920-0766732,421302,1
407-8824361-4296321,781017,1
403-9371826-1246711,421202,1
403-2916133-1575554,421202,1
403-1145294-3240319,421202,1
403-0117680-5752349,421202,1
407-7365677-1582702,400080,1
407-1651966-5085932,400080,1
171-1644912-8434731,743135,1
171-7891929-1855507,560102,1
407-8490981-8402717,110096,1
402-7718836-8735503,560001,1
404-8141278-8391538,641006,1
171-3766698-9169124,641025,0
402-6482291-8372302,507002,1
405-1464338-2977104,110063,0
407-3747845-6910755,411027,1
408-1518065-5037938,530043,1
405-2403694-1380345,560068,1
403-5156572-5635521,400093,1
408-8720404-6241150,411046,1
404-1757458-5910726,605010,1
404-1431670-7508313,605010,1
404-0201480-9459556,605010,1
403-7402346-7325941,600053,1
408-8094260-9662711,495006,1
407-9301586-6542759,400103,1
171-8020835-7074755,700063,1
404-1517497-1777143,682031,1
402-3732071-7540311,122018,1
405-4501769-0247504,700047,1
407-8111798-6367552,600070,1
404-0691710-4754703,560079,1
171-0149668-0965973,400607,1
403-7693414-4658735,208026,1
405-8145422-2316312,530026,1
402-0910909-7228363,500015,1
405-2386872-9562715,400022,1
171-9708153-8792325,411033,1
404-8822817-9981151,524401,1
406-9745058-8874742,560043,1
402-7398445-0924312,577301,1
403-8357335-7490729,751020,1
407-2171930-5116324,421301,1
171-8159388-2758701,201301,1
407-1337147-2288367,110059,1
404-5805683-2528326,516360,1
405-1631483-3076302,411021,1
403-4485276-7381141,390019,1
402-4636463-1873955,110094,1
403-9099002-1689921,500092,1
406-6195328-8149110,800001,1
405-9844228-8261131,201306,1
408-1581788-7140352,600040,1
404-5246852-4133109,575002,1
404-8796812-2217945,282002,1
405-2845719-7609125,311001,1
402-8153912-3919515,122002,1
402-9332367-9848315,678581,1
404-4259449-9201147,411057,1
171-0710087-1341966,638301,1
402-3053456-9985917,600041,1
402-1008237-4061909,757001,1
404-0680999-5578741,530017,1
404-3228795-5856305,400059,1
405-6454780-2765148,431807,1
402-7927317-5186720,302017,1
404-7996264-6437159,411021,1
171-0486269-2377165,834003,1
407-0148019-4287508,673017,1
408-0072823-7738705,400603,1
402-1801341-9920325,757001,0
404-0101942-4345164,530017,1
404-2001318-9905952,575005,1
402-7743591-4881135,757001,0
408-2283304-9245959,400708,1
408-0268168-7721964,757001,1
406-2918222-7347535,560086,1
406-1054532-7559511,110075,1
407-6719334-4085957,201304,1
402-7218856-9329921,603103,1
405-3451355-7797968,411017,1
171-1080992-4651532,600068,1
171-5194673-6690749,333023,1
171-4780231-6294718,333023,1
403-7276859-6837906,577102,1
405-4206712-0465916,132103,1
406-7707270-6367521,560075,1
402-2550962-0851501,636401,1
406-0249946-8235504,522001,1
403-7060803-8451524,834006,1
171-3171217-6469910,600077,1
402-9669884-1815501,641025,1
407-0702174-6087563,829103,1
408-8432063-4405962,500029,1
171-3932477-7686754,823001,1
406-3087143-0447506,110078,1
403-7531737-1346700,670014,1
404-5343055-4704320,124001,1
408-8295351-2248335,500094,0
408-1967405-9867523,500094,1
406-9712091-1806741,411057,1
406-7636981-2473931,411057,1
408-1941124-5749135,500062,1
407-9739622-4380339,676508,1
404-8167630-7417962,781028,1
402-0431053-9126700,600053,1
405-8204876-8998763,221106,1
405-2346272-9405944,221106,1
403-9242367-4537955,500090,1
404-4375810-6573960,263139,1
403-4170216-0735549,682019,1
408-3148633-8908311,695123,1
402-2177219-0972349,462007,1
171-9581915-8677135,600020,1
171-3347987-8867567,600020,1
171-9741389-0442768,600117,1
171-1128686-1394737,412115,1
406-3539976-3550718,560056,1
403-0527559-9654767,500028,1
408-4279647-4719550,211004,1
403-8289610-0537966,517501,1
403-7612792-3262757,144022,1
403-4594014-5808328,144022,1
403-8991994-8801905,509408,1
403-8129644-7163553,600130,1
406-5085311-5088360,560093,1
408-2730733-8816343,400070,1
171-5037702-9096358,530027,1
404-4535862-1939523,600062,1
408-5005870-5853107,400070,1
407-2113374-3317110,500032,1
406-9150184-5846756,396210,1
407-8477263-6209944,600053,1
402-3345252-1661108,421301,1
405-7775619-0721146,400074,1
404-7821822-4727544,444709,1
408-1703461-9067550,560103,1
402-1899929-3190736,560072,1
408-7933463-0705157,506003,1
405-3612451-2345943,500059,1
404-4166931-2212326,627117,1
408-2124802-6208320,521225,1
404-2161421-1492351,394650,1
171-7733527-4045935,632001,1
404-1140015-5311531,124001,1
171-7867530-3251550,600125,1
402-5213802-7051561,500049,1
405-8799810-6495564,560068,1
402-7441259-1701948,600062,1
402-4128211-6121124,600062,1
406-5060651-3845946,524003,1
403-8392360-3095516,201012,1
403-1835755-8170753,201012,1
408-3672728-2049902,411015,1
403-2740503-9978758,700047,1
403-6638234-0703524,500016,1
406-5439470-1220320,700103,1
402-3706629-8993140,560043,1
402-3128402-1902706,560043,0
405-7894564-7465104,700135,1
403-1071769-9845154,282008,1
404-1398855-9325106,410210,1
405-1556070-7494745,770001,1
406-6704163-3710731,110028,1
403-1481512-2593130,560067,1
402-2999917-8488367,600010,1
406-1959526-3661118,700020,1
402-1404987-3813101,600062,1
171-5256938-6262761,560084,1
405-9955244-0439548,682036,1
403-5459723-6253158,110009,1
403-9312338-4341949,452009,1
408-1267528-4843543,110095,1
171-9223910-7746765,400601,1
406-5021695-7518729,560073,1
406-8340165-0517120,284001,1
407-4843716-4142719,500067,1
407-5410319-3720320,497451,1
402-3872756-3495567,500079,1
407-1445322-1281106,201204,1
408-6575028-2072316,500089,1
403-8807663-7647528,500070,1
404-9542972-8521144,400066,1
402-8677769-9816361,500039,1
402-0592082-2500341,500039,1
404-7387240-1116342,560060,1
171-0812179-1186750,303303,1
406-2139563-7157953,444505,1
406-4102203-8148329,676508,1
171-9195745-8415547,641031,1
403-6950714-3893110,500027,1
171-9351046-6770721,641031,1
403-9863499-3161963,144201,1
404-6450230-6050715,410210,1
408-2638120-3520357,110092,1
408-3908547-6654739,500035,1
403-3970424-6833138,481001,1
403-0414770-4065100,148101,1
407-7944360-4685953,201306,1
406-4564808-8165167,201301,1
405-7338277-2932311,248005,0
408-8044298-6305927,201301,1
406-4714819-9702757,403507,1
405-3818851-2861957,160036,1
402-1624752-0993946,421302,1
408-0163332-8965144,700107,0
404-5770824-7722769,600099,1
408-4967862-8415540,700047,1
405-8441640-9138704,500007,1
408-2623521-5611506,500050,1
404-0117877-3126745,560062,1
406-6753217-3672321,400067,1
408-1169090-4870759,700126,1
405-0011299-9542720,575020,1
407-3598393-9286727,845401,1
171-6901554-0852343,524315,1
404-0483338-4962719,110014,1
406-7041703-0759542,713216,1
408-0426361-7469945,600118,1
404-5393188-7388356,452001,1
171-7059746-9944367,609604,1
404-3162946-6937930,802101,1
403-2888920-3653134,201012,1
404-0702438-1881939,400104,1
171-6610544-2887510,591302,1
403-8643759-6189926,201014,1
404-3443575-5696302,486331,1
405-1828120-8100316,751003,1
406-2252342-2797932,713216,0
403-8928371-2273951,632011,1
402-2928033-7189105,400022,1
404-9416565-0097912,302039,1
404-8479944-3660368,500079,1
407-3212975-9118763,390011,1
404-4229506-7520354,486331,1
404-0967545-6651517,486331,1
402-7165078-2769108,516115,1
402-6954530-4133950,517501,1
407-4288926-4628365,691589,1
403-4625159-8416331,751002,1
402-1008585-9731537,201301,1
405-7282429-9994724,700061,1
402-3871111-0316348,635813,1
405-4722197-9362706,177025,1
402-9578897-7767513,492001,1
408-1348171-8292305,400706,1
404-3546080-2579500,302039,0
404-5259202-1163542,401107,1
402-8313608-2121946,411015,1
407-3760095-9075528,575008,1
408-1037722-0634731,577548,0
403-7333471-2270713,751002,1
402-4692672-5630740,533005,0
407-3069321-2043554,410201,1
404-1748899-5757124,520001,1
403-0680966-2931524,500026,1
407-6243280-9823550,110092,1
408-1886045-8425152,560061,1
403-9312254-5299534,764001,0
405-4974284-6124326,412101,1
407-9993347-8586743,600099,1
407-1400105-5789162,412207,1
402-5036822-7769903,575007,1
408-0544436-8373158,400101,1
408-5449311-8845920,700136,1
403-2545526-4349933,185234,1
405-8964825-7137128,571401,1
405-7385300-9825941,560076,1
407-1573927-5301943,560064,1
404-7618969-7321160,410209,1
408-7219739-8524348,827009,1
408-8616652-1849136,700045,1
405-6032277-9766733,400067,1
405-1648723-8099541,203394,1
404-2861629-7629161,395009,1
403-4755508-3333120,522647,1
404-1280846-8861110,395009,1
406-0728625-8421123,313001,0
171-1706424-1188308,122011,1
407-7176080-9852300,151001,1
408-1445469-6202723,411027,1
171-0804725-6744357,500089,1
404-0685764-5626761,752104,1
404-5660094-4333958,500018,1
408-5170318-7375536,560035,1
407-7152655-4064339,500068,1
402-6824491-6027535,395004,1
406-3006035-6038754,562110,1
405-7228527-3009948,421306,1
171-8709923-9213915,302017,0
405-8742272-4817101,411028,1
403-3102196-1517938,201010,1
406-5438349-1398766,411019,1
171-1893634-7969963,110016,1
402-7725490-3992328,110042,1
404-4884613-5009932,400078,1
406-6405427-8203551,411019,0
407-8359624-3961106,110044,1
405-1828081-2170758,754102,1
408-4481851-0950719,400614,0
405-0043084-9072341,521225,1
171-4688427-7113930,603101,1
406-9219608-5897133,400610,1
403-4708918-8985124,411017,1
403-5419458-5081954,683578,1
408-9286325-1998732,400103,1
408-3923877-1673154,500078,1
406-5297745-1369966,636001,1
406-2162785-6859500,521151,1
406-0360037-5902748,244715,1
403-9833931-4760368,560079,1
407-7809127-4779551,400607,1
402-0998154-2865161,410507,1
171-0533896-6264359,505001,1
405-2871487-9105920,533201,1
403-3013377-2304338,682020,1
406-6336349-8262704,412308,1
403-7430040-2224364,440009,1
171-7075171-8603565,400703,1
404-5783122-7466708,190011,1
408-7012788-4036352,403704,1
403-4955547-5402716,411046,1
403-7624836-0817940,560078,1
171-5544593-1078721,600042,1
402-3934936-4598745,788711,1
403-9520658-0253943,121002,1
403-0083826-8216346,605004,1
402-0275405-7053947,201301,1
406-6127261-4444325,500017,1
402-0073914-6736376,560078,1
171-8874273-4979500,700063,1
402-0973142-9252305,500084,1
403-2471830-0493952,721137,1
171-9080280-3493108,713216,1
171-4245040-8385957,713216,1
408-5249919-2821107,411014,1
402-7024335-5562759,624601,0
408-9660562-1328344,533006,1
171-3546908-8913158,122505,1
407-7600952-2743523,605008,1
406-1161088-8219543,560037,1
407-6009564-8046743,122002,1
408-2080905-4614769,700027,1
406-7790390-6645136,560037,1
404-7003804-4535549,400059,1
403-2955724-2267538,396191,1
404-6853507-8270725,249401,1
405-9569479-2385125,421302,1
406-0198601-8652309,411021,1
403-0897987-7151511,146001,1
404-6766733-5766756,500017,1
408-2403999-5780344,600033,1
408-4236848-0311554,533101,1
407-6705334-2899503,421204,0
406-7319793-0774707,401107,1
408-5979526-9524320,421204,0
406-0614232-8859534,110091,1
408-3829476-3454727,800001,1
404-1378025-3425952,302012,1
408-7937632-4061162,682038,1
406-5872748-7896352,560037,0
403-8079159-2540344,560016,1
403-3761518-7797138,411052,1
402-0378658-8233149,560033,0
403-7496941-5549933,201002,1
408-0262715-8188321,201005,1
405-9189441-7489167,603103,1
403-5482886-8010739,500033,1
404-5054213-7912310,400014,1
404-0440489-6681961,400607,1
404-4641991-7557917,110086,1
405-2826134-0344319,560037,0
403-4362227-5265152,384315,1
407-6603519-8293930,411042,1
171-7812217-2749142,502032,1
406-2539325-2668302,462030,1
407-2370063-0477107,560105,1
402-2382792-4480315,602105,1
403-6306049-0157153,613006,1
404-6885320-6634712,813213,1
407-9658304-0411504,411013,1
407-8935499-1382753,411013,1
405-9720153-6674756,500025,1
404-6307536-9515508,411038,1
408-4313589-0606742,502032,1
403-8557226-5337943,411038,1
403-4075907-0713147,400706,1
408-0240527-5959513,494001,1
404-5058763-8624344,764044,1
406-9326448-7953106,400049,1
406-3909875-3043567,273010,0
171-0773329-7773104,400052,1
403-5389874-9894721,122001,1
404-3030036-3865955,122001,1
404-3765864-7599508,500032,1
404-7313183-2661923,423601,1
404-7494096-7691555,248001,1
171-9828836-4719521,211016,1
405-4909130-9329929,560084,1
171-9481322-4318750,500029,1
404-1953344-4282768,110096,1
404-1631201-6191522,583231,1
404-4436805-8183536,680581,1
402-8933764-3668367,500068,1
405-2444545-3857946,759128,0
171-4430908-9965942,793101,1
408-1201732-1852335,797112,0
406-8186400-1739542,574146,0
171-8734678-3700344,600069,1
406-6074800-8679525,441501,1
407-4111104-4081149,676105,1
171-3530630-2724356,700071,1
403-5161694-4712346,788006,1
406-6178187-5236345,492010,1
406-5649212-6149921,411057,1
402-6148601-2319510,226028,1
408-5173378-4767542,226028,1
408-9732570-8959569,226028,1
402-4359320-2780369,444303,0
171-1300198-0807551,452007,1
403-9348415-4677108,387330,1
171-2810368-4915523,122101,1
404-1453112-7449163,530008,1
402-9825296-6526720,380015,1
408-5281319-8483561,520010,1
402-5709357-7781107,560076,1
403-0823934-9916366,400028,1
403-0552880-3974701,400028,1
402-9711856-5021953,481661,0
403-6792935-6158711,400028,0
403-5753617-3670724,400028,1
404-7494312-5438752,695302,0
404-2110848-5905939,695302,0
405-2297581-0040305,160022,1
407-3799439-4979513,110025,1
407-2735374-4125914,110025,1
405-3634206-9465119,225003,0
403-2417708-9499507,380054,1
403-1707839-1070716,500054,1
407-8976451-2829939,560037,1
403-3135992-9225132,400053,1
404-2084487-2413933,122002,1
403-2717337-7254719,500054,0
171-9327806-3509957,700081,1
406-8099328-2081151,686101,1
402-7440975-3599551,560077,1
402-6192442-1412300,560077,1
404-0183822-4738726,500084,1
406-1143613-1529914,574105,1
407-0485052-7809911,134107,1
408-4309868-7041909,524101,1
404-6934127-8582718,502305,1
171-5512566-9509967,700143,1
406-5223260-6190768,500008,1
404-3167352-9068363,474011,1
408-1128017-5910722,416119,0
171-1786984-8782735,177005,1
407-6611515-6027511,385001,1
405-8332110-9603525,110048,1
405-0488597-2297162,110048,0
408-5812262-5482735,403501,1
404-1317557-1101932,560043,1
404-7758400-2753965,814133,1
403-9852907-6806702,400011,1
402-3771457-1805933,500090,1
406-6821068-3613901,500008,0
408-8750956-6225963,410206,1
408-0616561-6675508,110027,1
406-7641375-4928354,271001,1
408-1267724-2802761,700103,1
406-2216226-0237103,143001,0
406-7648201-0654753,560039,1
402-5250191-7237120,500070,1
402-5122531-1006737,500070,1
408-1754237-0314719,201301,1
404-3781901-4673117,400076,1
402-0516421-7521901,400074,1
402-8300971-7055504,400080,1
406-7095932-6237117,500008,0
408-7550997-2001962,121004,1
407-8110896-8057104,560037,1
